name,followers,engagement_avg,platform
lucyhale,243000000,0.007551440329218107,Instagram
ludmilla,265000000,0.005415094339622641,Instagram
luisafernandaw,169000000,0.006289940828402367,Instagram
luisasonza,282000000,0.004436170212765957,Instagram
luisitocomunica,317000000,0.029646687697160883,Instagram
luissuarez9,43000000,0.05553488372093023,Instagram
lukamodric10,216000000,0.019435185185185184,Instagram
lunay,103000000,0.01966990291262136,Instagram
luvadepedreiro,95000000,0.09583157894736842,Instagram
lynaritaa,86000000,0.026406976744186045,Instagram
m_kayoung,79000000,0.13924050632911392,Instagram
m10_official,24000000,0.21941666666666668,Instagram
machinegunkelly,96000000,0.002958333333333333,Instagram
maddieziegler,139000000,0.03837410071942446,Instagram
madelame,253000000,0.05138339920948617,Instagram
madelyncline,124000000,0.12903225806451613,Instagram
madhuridixitnene,306000000,0.009712418300653594,Instagram
madisonbaileybabe,67000000,0.062149253731343286,Instagram
madisonbeer,306000000,0.020594771241830064,Instagram
mahnaz_afshar,157000000,0.009828025477707007,Instagram
maisa,42000000,0.08183333333333333,Instagram
maluma,616000000,0.005344155844155844,Instagram
malutrevejo,112000000,0.02475,Instagram
manchesterunited,565000000,0.0020637168141592922,Instagram
manelyk_oficial,141000000,0.01273049645390071,Instagram
maneskinofficial,6000000,0.8656666666666667,Instagram
manurios,99000000,0.05784848484848485,Instagram
marcelotwelve,53000000,0.0780188679245283,Instagram
marcmarquez93,66000000,0.07245454545454545,Instagram
marcoasensio10,136000000,0.014286764705882353,Instagram
marcusrashford,127000000,0.03164566929133858,Instagram
mariaalice,68000000,0.09902941176470588,Instagram
mariabecerra,86000000,0.03863953488372093,Instagram
mariapedraza_,12000000,0.233,Instagram
marimaria,199000000,0.0063618090452261305,Instagram
marinaruybarbosa,398000000,0.0021758793969849245,Instagram
markiplier,98000000,0.04147959183673469,Instagram
markruffalo,205000000,0.009478048780487806,Instagram
marktuan,121000000,0.055132231404958675,Instagram
marshmellomusic,292000000,0.011835616438356164,Instagram
martingarrix,156000000,0.009794871794871795,Instagram
marvel,627000000,0.002872408293460925,Instagram
marvelstudios,361000000,0.0062465373961218835,Instagram
mathildtantot,103000000,0.030116504854368932,Instagram
matue30,61000000,0.0030491803278688526,Instagram
maudeapatow,48000000,0.012020833333333333,Instagram
maudyayunda,154000000,0.0072012987012987015,Instagram
maxverstappen1,82000000,0.0486219512195122,Instagram
meganfox,199000000,0.10552763819095477,Instagram
mehraadjam,47000000,0.008191489361702128,Instagram
mejiwoo103,111000000,0.038954954954954955,Instagram
melissamelmaia,115000000,0.02131304347826087,Instagram
melo,83000000,0.035915662650602406,Instagram
memezar,237000000,0.013738396624472574,Instagram
memphisdepay,142000000,0.013492957746478873,Instagram
mercedesbenz,353000000,0.00021246458923512748,Instagram
miakhalifa,277000000,0.05415162454873646,Instagram
michaelbjordan,184000000,0.024614130434782607,Instagram
michaelclifford,58000000,0.05032758620689655,Instagram
michelleobama,491000000,0.002694501018329939,Instagram
miguel_bernardeau,7000000,0.37257142857142855,Instagram
miguel.g.herran,142000000,0.07029577464788732,Instagram
miketyson,181000000,0.006784530386740331,Instagram
mikhail_litvin,146000000,0.006657534246575342,Instagram
milad_khahhh,56000000,0.06519642857142857,Instagram
mileycyrus,1638000000,0.002684371184371184,Instagram
milliebobbybrown,482000000,0.043568464730290454,Instagram
mimikeene3,43000000,0.17809302325581394,Instagram
min9yu_k,6000000,1.8333333333333333,Instagram
mingue.k,33000000,0.27075757575757575,Instagram
mirandacosgrove,98000000,0.021785714285714287,Instagram
mirella,266000000,0.008661654135338346,Instagram
missasinfonia,46000000,0.14278260869565218,Instagram
mo.on_air,44000000,0.2727272727272727,Instagram
mohamedramadanws,201000000,0.004671641791044776,Instagram
mohanshakti,149000000,0.001389261744966443,Instagram
mont.pantoja,114000000,0.04374561403508772,Instagram
mosalah,49000000,0.24489795918367346,Instagram
mr_faisu_07,269000000,0.001345724907063197,Instagram
mrbeast,18000000,0.7777777777777778,Instagram
ms_puiyi,172000000,0.0022325581395348836,Instagram
mterstegen1,133000000,0.002105263157894737,Instagram
myketowers,94000000,0.022117021276595743,Instagram
na.jaemin0813,88000000,0.2159090909090909,Instagram
nabilla,72000000,0.03705555555555556,Instagram
nadin_serovski,94000000,0.054861702127659576,Instagram
nadine,111000000,0.02881981981981982,Instagram
naileadevora,5000000,0.9648,Instagram
nameisnani,48000000,0.107875,Instagram
nancyajram,324000000,0.004330246913580247,Instagram
narendramodi,665000000,0.022556390977443608,Instagram
narins_beauty,84000000,0.04185714285714286,Instagram
nasa,753000000,0.00749667994687915,Instagram
natalee.007,69000000,0.04153623188405797,Instagram
natashawilona12,375000000,0.006221333333333333,Instagram
natgeo,2146000000,0.0005810810810810811,Instagram
natgeotravel,454000000,0.0011145374449339207,Instagram
nattinatasha,354000000,0.007940677966101695,Instagram
navidmohammadzadeh,82000000,0.06602439024390244,Instagram
nazriyafahadh,55000000,0.0676,Instagram
nba,658000000,0.0006170212765957447,Instagram
ncentineo,17000000,0.1178235294117647,Instagram
nct,136000000,0.04594852941176471,Instagram
nct_dream,92000000,0.06264130434782608,Instagram
nct127,137000000,0.05745985401459854,Instagram
nehakakkar,685000000,0.009705109489051095,Instagram
nehasharmaofficial,139000000,0.01674820143884892,Instagram
neslihanatagul,13000000,0.5158461538461538,Instagram
nessabarrett,66000000,0.05154545454545455,Instagram
netflix,295000000,0.00022033898305084745,Instagram
netflixbrasil,299000000,0.0034682274247491637,Instagram
neymarjr,172000000,0.09302325581395349,Instagram
niallhoran,294000000,0.04081632653061224,Instagram
nianaguerrero,14000000,0.29328571428571426,Instagram
nicki.nicole,115000000,0.07619130434782609,Instagram
nickiminaj,1816000000,0.00216795154185022,Instagram
nickjonas,323000000,0.0005077399380804953,Instagram
nickyjam,427000000,0.006812646370023419,Instagram
nicolegarcia,53000000,0.07262264150943397,Instagram
nike,2089000000,0.0006199138343705122,Instagram
nikefootball,443000000,0.0016884875846501128,Instagram
nikitadragun,91000000,0.004043956043956044,Instagram
nikkietutorials,156000000,0.02267948717948718,Instagram
nina,255000000,0.03052941176470588,Instagram
nita_shilimkar,103000000,0.0340873786407767,Instagram
noahbeck,9000000,0.35255555555555557,Instagram
noahschnapp,201000000,0.06467661691542288,Instagram
nobru,132000000,0.0,Instagram
nobru,132000000,0.0,Instagram
nodal,84000000,0.03004761904761905,Instagram
nolimitherbo,74000000,0.02110810810810811,Instagram
noorstars,126000000,0.011865079365079365,Instagram
norafatehi,386000000,0.0224300518134715,Instagram
normani,7000000,0.4482857142857143,Instagram
nusr_et,435000000,0.00443448275862069,Instagram
o.dembele7,103000000,0.04549514563106796,Instagram
obj,158000000,0.021487341772151898,Instagram
obx,54000000,0.10875925925925926,Instagram
officialslystallone,148000000,0.011006756756756757,Instagram
offsetyrn,197000000,0.015903553299492387,Instagram
oliviarodrigo,229000000,0.1222707423580786,Instagram
onwardwanna,51000000,0.0196078431372549,Instagram
onyourm__ark,83000000,0.20481927710843373,Instagram
oohsehun,229000000,0.08296943231441048,Instagram
ozuna,222000000,0.007527027027027027,Instagram
pablogavi,33000000,0.0,Instagram
paollaoliveirareal,336000000,0.0037976190476190475,Instagram
parineetichopra,352000000,0.01015625,Instagram
paulodybala,458000000,0.014473799126637555,Instagram
paulolondra,126000000,0.09523809523809523,Instagram
paulpogba,528000000,0.006693181818181819,Instagram
paulwalker,146000000,0.014876712328767123,Instagram
paulwesley,122000000,0.005245901639344262,Instagram
pefabiodemelo,255000000,0.0032,Instagram
perrieedwards,145000000,0.036075862068965514,Instagram
perspolis,76000000,0.036381578947368425,Instagram
pewdiepie,219000000,0.0547945205479452,Instagram
peytonlist,197000000,0.0018274111675126903,Instagram
pharrell,135000000,0.009362962962962964,Instagram
phil.coutinho,245000000,0.018620408163265306,Instagram
phoebejtonkin,82000000,0.028878048780487806,Instagram
phs1116,95000000,0.021052631578947368,Instagram
playboicarti,8000000,1.5,Instagram
playstation,289000000,0.0027854671280276816,Instagram
pokimanelol,6000000,0.8778333333333334,Instagram
pokrov90,73000000,0.04798630136986301,Instagram
polo.capalot,102000000,0.040872549019607844,Instagram
pooorblack,4000000,0.1325,Instagram
porsche,264000000,0.003678030303030303,Instagram
postmalone,223000000,0.01826457399103139,Instagram
prattprattpratt,355000000,0.0005436619718309859,Instagram
premierleague,554000000,0.0008935018050541516,Instagram
prideofgypsies,168000000,0.0008392857142857143,Instagram
prillylatuconsina96,466000000,0.0012103004291845493,Instagram
priyankachopra,757000000,0.0008494055482166446,Instagram
psg,58000000,0.051,Instagram
pubity,316000000,0.006787974683544304,Instagram
pugachevmark,10000000,0.3581,Instagram
quackity,32000000,0.20825,Instagram
quavohuncho,208000000,0.0004951923076923077,Instagram
raashiikhanna,81000000,0.03167901234567901,Instagram
rachel_mypark,97000000,0.08088659793814433,Instagram
rachelvennya,67000000,0.026328358208955224,Instagram
rafaelnadal,14000000,0.16335714285714287,Instagram
rafaeluccman,86000000,0.026406976744186045,Instagram
rafakalimann,228000000,0.0039868421052631576,Instagram
raffinagita1717,606000000,0.0006171617161716172,Instagram
rahulkl,119000000,0.05688235294117647,Instagram
raisa6690,304000000,0.0019934210526315788,Instagram
rakulpreet,192000000,0.017401041666666665,Instagram
ranveersingh,389000000,0.008089974293059125,Instagram
raphaelvarane,184000000,0.01091304347826087,Instagram
rashmika_mandanna,30000000,0.5666666666666667,Instagram
ratantata,59000000,0.16138983050847458,Instagram
rauwalejandro,137000000,0.027912408759124086,Instagram
realbarbarapalvin,175000000,0.02744,Instagram
realhinakhan,167000000,0.011347305389221556,Instagram
realmadrid,113000000,0.03603539823008849,Instagram
realshadmehr,76000000,0.04344736842105263,Instagram
realstraykids,201000000,0.0845771144278607,Instagram
redvelvet.smtown,114000000,0.02876315789473684,Instagram
reesewitherspoon,276000000,0.00552536231884058,Instagram
regejean,55000000,0.08610909090909091,Instagram
renebaebae,99000000,0.1414141414141414,Instagram
residente,87000000,0.0552183908045977,Instagram
reynmen,7000000,0.05971428571428571,Instagram
rezagolzar,117000000,0.015256410256410256,Instagram
riaricis1795,303000000,0.028653465346534655,Instagram
ricky_martin,167000000,0.008455089820359281,Instagram
rishabpant,61000000,0.08139344262295083,Instagram
riteishd,138000000,0.02044927536231884,Instagram
riyadmahrez26.7,85000000,0.03928235294117647,Instagram
riyaz.14,261000000,0.015318007662835248,Instagram
rizkybillar,126000000,0.025563492063492062,Instagram
rizkyfbian,123000000,0.010821138211382114,Instagram
rkive,313000000,0.2747603833865815,Instagram
robertdowneyjr,519000000,0.030828516377649325,Instagram
roberto_firmino,132000000,0.010954545454545455,Instagram
rockstargames,223000000,0.004865470852017937,Instagram
rogerfederer,92000000,0.05268478260869565,Instagram
rohitsharma45,233000000,0.04721030042918455,Instagram
rohittt_09_,212000000,0.037202830188679245,Instagram
romanreigns,6000000,0.6385,Instagram
romeosantos,19000000,0.011842105263157895,Instagram
ronaldinho,651000000,0.002823348694316436,Instagram
rosalia.vt,195000000,0.0037794871794871797,Instagram
roses_are_rosie,575000000,0.08347826086956522,Instagram
ross_lynch,10000000,0.3483,Instagram
ruben_onsu,379000000,0.0016939313984168866,Instagram
rubyrose,188000000,0.009111702127659575,Instagram
rupertgrint,47000000,0.012319148936170213,Instagram
sabrinacarpenter,271000000,0.04059040590405904,Instagram
sachintendulkar,335000000,0.009952238805970149,Instagram
sadiesink_,153000000,0.0784313725490196,Instagram
sadiomaneofficiel,104000000,0.033721153846153845,Instagram
saharghoreyshiofficialpage,107000000,0.01811214953271028,Instagram
saipallavi.senthamarai,53000000,0.15462264150943397,Instagram
salmahayek,209000000,0.010148325358851674,Instagram
samantharuthprabhuoffl,229000000,0.025541484716157206,Instagram
samoylovaoxana,152000000,0.05905263157894737,Instagram
samsmith,146000000,0.015335616438356164,Instagram
sanchooo10,83000000,0.04956626506024096,Instagram
sandrinna_11,104000000,0.02425,Instagram
saraalikhan95,397000000,0.0062443324937027705,Instagram
sarahhyland,91000000,0.0024505494505494504,Instagram
sarwendah29,308000000,0.002448051948051948,Instagram
sav.labrant,7000000,0.853,Instagram
saweetie,131000000,0.011045801526717558,Instagram
sebastianyatra,293000000,0.007484641638225256,Instagram
selenagomez,3082000000,0.010707332900713823,Instagram
sergioramos,497000000,0.012211267605633803,Instagram
serna_amini,76000000,0.17105263157894737,Instagram
shahidkapoor,335000000,0.015125373134328358,Instagram
shakira,719000000,0.009611961057023643,Instagram
shawnmendes,674000000,0.012007418397626113,Instagram
shaymitchell,326000000,0.009349693251533743,Instagram
shehnaazgill,113000000,0.03511504424778761,Instagram
shikhardofficial,108000000,0.002416666666666667,Instagram
shraddhakapoor,705000000,0.015602836879432624,Instagram
shreyaghoshal,237000000,0.005388185654008439,Instagram
shreyas41,59000000,0.07825423728813559,Instagram
shxxbi131,37000000,0.15813513513513514,Instagram
sidhu_moosewala,69000000,0.0531304347826087,Instagram
sidmalhotra,187000000,0.03221390374331551,Instagram
simaria,276000000,0.008097826086956523,Instagram
simoneses,337000000,0.00972700296735905,Instagram
sinavaliollah,68000000,0.05535294117647059,Instagram
sincerooficial,211000000,0.00518957345971564,Instagram
sivakarthikeyan,45000000,0.10457777777777778,Instagram
skawngur,178000000,0.10112359550561797,Instagram
skuukzky,175000000,0.049794285714285715,Instagram
smriti_mandhana,59000000,0.0933728813559322,Instagram
snoopdogg,718000000,0.0008481894150417827,Instagram
sofiaalcastro,85000000,0.05028235294117647,Instagram
sofiavergara,248000000,0.00043951612903225806,Instagram
sommerray,267000000,0.009074906367041198,Instagram
somsomi0309,139000000,0.06435971223021583,Instagram
sonamkapoor,319000000,0.004570532915360501,Instagram
songkang_b,136000000,0.014705882352941176,Instagram
sonu_sood,141000000,0.02278723404255319,Instagram
soohyun_k216,133000000,0.09774436090225563,Instagram
sooyaaa__,586000000,0.08020477815699659,Instagram
sooyoungchoi,69000000,0.050565217391304346,Instagram
sophiedee,116000000,0.01606034482758621,Instagram
sophiet,149000000,0.0346241610738255,Instagram
soueunavida,175000000,0.011691428571428571,Instagram
sound_of_coups,33000000,0.22775757575757577,Instagram
soydannyalfaro,8000000,0.41175,Instagram
soyneiva,114000000,0.018675438596491227,Instagram
spacex,133000000,0.0015112781954887218,Instagram
sportscenter,30000000,0.041933333333333336,Instagram
ssinz7,135000000,0.0962962962962963,Instagram
staceysolomon,51000000,0.08033333333333334,Instagram
starwars,149000000,0.0012214765100671142,Instagram
staskaranikolaou,108000000,0.01661111111111111,Instagram
stephencurry30,411000000,0.013763990267639902,Instagram
sthefanematos,97000000,0.026474226804123712,Instagram
strangerthingstv,156000000,0.02776923076923077,Instagram
subo_m,9000000,0.3268888888888889,Instagram
suga_bighitentertainment,79000000,0.1518987341772152,Instagram
sunnyleone,515000000,0.006073786407766991,Instagram
superstar_dewasi99,87000000,0.03387356321839081,Instagram
sureshraina3,191000000,0.017209424083769635,Instagram
sydney_sweeney,118000000,0.15254237288135594,Instagram
syifahadjureal,149000000,0.019845637583892618,Instagram
sza,116000000,0.06453448275862068,Instagram
t22felton,119000000,0.01877310924369748,Instagram
taehyung.bighitentertainment,103000000,0.019417475728155338,Instagram
taeoxo_nct,88000000,0.14772727272727273,Instagram
taeyeon_ss,183000000,0.0041639344262295085,Instagram
taina,156000000,0.03066025641025641,Instagram
tamannaahspeaks,159000000,0.021660377358490565,Instagram
tamerhosny,22000000,0.050227272727272725,Instagram
tatawerneck,521000000,0.0015508637236084453,Instagram
taylor_hill,189000000,0.006111111111111111,Instagram
taylorswift,2047000000,0.011235955056179775,Instagram
tchalamet,175000000,0.13142857142857142,Instagram
teddysphotos,377000000,0.00042705570291777186,Instagram
tejasswiprakash,55000000,0.07721818181818182,Instagram
tenlee_1001,94000000,0.11702127659574468,Instagram
teyanataylor,146000000,0.010541095890410959,Instagram
thariqhalilintar,65000000,0.07336923076923077,Instagram
thebursin,103000000,0.08652427184466019,Instagram
thedeverakonda,148000000,0.0665472972972973,Instagram
theellenshow,1168000000,0.00025,Instagram
theestallion,282000000,0.0017872340425531914,Instagram
thefatjewish,101000000,0.018504950495049504,Instagram
thegirljt,51000000,0.04596078431372549,Instagram
thehughjackman,303000000,0.0035346534653465348,Instagram
thenameisyash,59000000,0.1378135593220339,Instagram
thenewclassic,158000000,0.014784810126582278,Instagram
thenotoriousmma,45000000,0.09675555555555555,Instagram
therealcalebmclaughlin,111000000,0.02510810810810811,Instagram
therealjosephmorgan,78000000,0.052730769230769234,Instagram
therock,307000000,0.009882736156351792,Instagram
theshilpashetty,248000000,0.004318548387096774,Instagram
theweeknd,375000000,0.019354666666666666,Instagram
thiagosilva,189000000,0.006497354497354497,Instagram
thv,381000000,0.32020997375328086,Instagram
tiagopzk,43000000,0.07753488372093023,Instagram
tiffanyyoungofficial,116000000,0.020732758620689656,Instagram
tigerjackieshroff,338000000,0.009810650887573965,Instagram
timatiofficial,18000000,0.084,Instagram
tinistoessel,174000000,0.03628735632183908,Instagram
todayis_wendy,63000000,0.1746031746031746,Instagram
tombrady,118000000,0.038864406779661013,Instagram
tomcruise,62000000,0.0075,Instagram
tommyinnit,36000000,0.20133333333333334,Instagram
toni.kr8s,319000000,0.005605015673981191,Instagram
travisscott,448000000,0.03125,Instagram
trentarnold66,66000000,0.04528787878787879,Instagram
trippieredd,128000000,0.0414609375,Instagram
troyesivan,126000000,0.012476190476190476,Instagram
trueno,67000000,0.07152238805970149,Instagram
twicetagram,246000000,0.052845528455284556,Instagram
txt_bighit,117000000,0.05451282051282051,Instagram
tyga,324000000,0.021271604938271606,Instagram
tylerrjoseph,55000000,0.11421818181818182,Instagram
uarmyhope,322000000,0.024844720496894408,Instagram
urassayas,114000000,0.01592982456140351,Instagram
urstrulymahesh,81000000,0.06512345679012346,Instagram
ursulolita,246000000,0.008130081300813009,Instagram
urvashirautela,464000000,0.004168103448275862,Instagram
valentinazenere,85000000,0.003047058823529412,Instagram
valeyellow46,133000000,0.023345864661654135,Instagram
vancityreynolds,424000000,0.007669811320754717,Instagram
vanessahudgens,448000000,0.003595982142857143,Instagram
vanessalopesr_,106000000,0.01621698113207547,Instagram
vanessamorgan,94000000,0.04492553191489362,Instagram
varundvn,409000000,0.009863080684596577,Instagram
veradijkmans,51000000,0.07652941176470589,Instagram
vickykaushal09,132000000,0.09848484848484848,Instagram
victoriajustice,218000000,0.010376146788990825,Instagram
viihtube,229000000,0.0006462882096069869,Instagram
vindiesel,79000000,0.055759493670886076,Instagram
vinijr,158000000,0.057556962025316454,Instagram
vinniehacker,56000000,0.012267857142857143,Instagram
violets.tv,135000000,0.016392592592592594,Instagram
virat.kohli,1881000000,0.01648059542796385,Instagram
virgilvandijk,115000000,0.020469565217391305,Instagram
virginia,358000000,0.03910614525139665,Instagram
vivi,131000000,0.0015267175572519084,Instagram
vousmevoyez,101000000,0.036297029702970295,Instagram
warriors,222000000,0.00368018018018018,Instagram
watanabenaomi703,97000000,0.0034948453608247424,Instagram
waynerooney,155000000,0.009019354838709677,Instagram
wdohwan,44000000,0.11472727272727273,Instagram
whinderssonnunes,579000000,0.01706908462867012,Instagram
wi__wi__wi,102000000,0.10784313725490197,Instagram
wilbursoot,32000000,0.21484375,Instagram
willevy,102000000,0.03753921568627451,Instagram
willsmith,624000000,0.030448717948717948,Instagram
willyrex,86000000,0.03768604651162791,Instagram
winmetawin,117000000,0.1111111111111111,Instagram
wizkidayo,142000000,0.017133802816901408,Instagram
wolfiecindy,69000000,0.03282608695652174,Instagram
wos.ds3,63000000,0.05892063492063492,Instagram
wwiinn_7,7000000,1.8571428571428572,Instagram
xavi,81000000,0.05177777777777778,Instagram
xeesoxee,89000000,0.14606741573033707,Instagram
xsqueezie,76000000,0.0683421052631579,Instagram
xuminghao_o,43000000,0.1432325581395349,Instagram
xxxibgdrgn,206000000,0.03812135922330097,Instagram
xxxtentacion,202000000,0.5841584158415841,Instagram
yailinlamasviralreal,43000000,0.0,Instagram
yangyang_x2,61000000,0.14154098360655737,Instagram
yaocabrera,122000000,0.002098360655737705,Instagram
yasminabdelaziz_,154000000,0.012058441558441558,Instagram
yasmine_sabri,184000000,0.008608695652173913,Instagram
yastunes,8000000,0.0805,Instagram
yawnzzn,74000000,0.0,Instagram
yefersoncossio,88000000,0.0029204545454545455,Instagram
yejinhand,6000000,0.8951666666666667,Instagram
yellow_3to3,52000000,0.3076923076923077,Instagram
yerimiese,101000000,0.061415841584158415,Instagram
yihyun_1208,54000000,0.24074074074074073,Instagram
ykaaar,51000000,0.1898235294117647,Instagram
yoona__lim,132000000,0.0433030303030303,Instagram
yooncy1,49000000,0.22448979591836735,Instagram
youngdae0302,38000000,0.14773684210526317,Instagram
yugyeom,108000000,0.058722222222222224,Instagram
yungmiami305,53000000,0.03483018867924528,Instagram
yuu_taa_1026,79000000,0.012658227848101266,Instagram
yuyacst,171000000,0.0227953216374269,Instagram
yuzi_chahal23,75000000,0.04153333333333333,Instagram
zacefron,521000000,0.011491362763915547,Instagram
zachking,245000000,0.016893877551020408,Instagram
zayn,449000000,0.08240534521158129,Instagram
zefelipecantor,231000000,0.012038961038961038,Instagram
zelenskiy_official,164000000,0.0010609756097560976,Instagram
zendaya,1361000000,0.0470242468772961,Instagram
zidane,312000000,0.00175,Instagram
zkdlin,139000000,0.09352517985611511,Instagram
zoeisabellakravitz,82000000,0.007109756097560976,Instagram
zoesugg,94000000,0.022202127659574467,Instagram
ekin.721,2217000,1.1216934384615385,TikTok
dojacat,222000000,0.02152770354330709,TikTok
kiet.ac.quy,21000000,0.17071999420289855,TikTok
charlidamelio,1354000000,0.14092007860962566,TikTok
luvadepedreiro,114000000,0.10591948669354838,TikTok
badbunny,161000000,0.024375,TikTok
khaby.lame,1352000000,0.1306779661016949,TikTok
leomahalo,68000000,1.165474305263158,TikTok
swagboygorringe,56000000,0.18544470000000002,TikTok
jennmelon,2000000,2.113183190909091,TikTok
jounggustav,19000000,0.134963475,TikTok
txt.bighitent,162000000,0.2353510805194805,TikTok
pongamoslo_a_prueba,304000000,1.56706289375,TikTok
bdylanhollis,76000000,0.1862792034883721,TikTok
lyczak,15000000,0.11937301779661016,TikTok
juandamc,171000000,0.22926678800000003,TikTok
lifeinanimati0n,7452000,0.1839033677419355,TikTok
zlusha,2000000,0.15687517916666668,TikTok
amauryguichon,54000000,1.466636890909091,TikTok
eupereiraoficial,46000000,0.09930332540983607,TikTok
druskitv,32000000,0.1915469953125,TikTok
adrianbliss,52000000,0.19501305714285716,TikTok
kimberly.loaiza,61000000,0.13176781919191918,TikTok
deborahyowa,103000000,0.05551587301587302,TikTok
nekoglai,94000000,0.11608261764705882,TikTok
domelipa,507000000,0.15268376329113925,TikTok
diego.cr_,2381000,0.011428671428571428,TikTok
addisonre,873000000,0.12966681075268818,TikTok
mastertingus,15000000,0.21261964523809523,TikTok
santandave,11000000,0.016322924193548388,TikTok
machinegunkelly,34000000,0.07625012685185185,TikTok
bellapoarch,885000000,0.009153281981981983,TikTok
daddyyankee,104000000,1.1948363499999999,TikTok
official_nct,73000000,0.380500721875,TikTok
zeth,108000000,0.19890915303030302,TikTok
larrayeeee,256000000,0.2229818074074074,TikTok
mrbeast,347000000,0.16198553088235293,TikTok
jypestraykids,108000000,0.3797250896551724,TikTok
iamferv,261000000,0.14151295256410257,TikTok
nicocaponecomedy,203000000,0.059491558474576274,TikTok
honeybobabear,78000000,0.1389009900990099,TikTok
masondenverr,2000000,0.2752956204545455,TikTok
nicoletv,102000000,0.1639836868852459,TikTok
aquajock_h2bro,5097000,0.18092602592592594,TikTok
terryreloaded,39000000,0.02248992448979592,TikTok
soysuco,96000000,0.15868271587301586,TikTok
itzyofficial,73000000,0.2560853276595745,TikTok
oldtimehawkey,51000000,0.173625,TikTok
missionaryjack,33000000,0.010747046987951807,TikTok
conormaynard,62000000,0.1380863603448276,TikTok
conormaynard,62000000,0.1380863603448276,TikTok
itssassagurl,53000000,1.6170010333333331,TikTok
terryreloaded,4000000,0.2192501409090909,TikTok
jimmydarts,81000000,0.16911340188679247,TikTok
alshad95,16000000,0.10443844109589041,TikTok
bayashi.tiktok,241000000,0.012766309090909091,TikTok
rosalia,183000000,0.10008167142857144,TikTok
daniel.labelle,255000000,0.16667403260869565,TikTok
masonmount,28000000,0.16916687291666668,TikTok
theandrewschulz,3000000,1.55950055,TikTok
activesufi,3646000,0.07981885652173913,TikTok
hayleygeorgiamorris,29000000,0.13158699782608696,TikTok
lilnasx,277000000,0.1413684210526316,TikTok
willsmith,674000000,0.09560869565217392,TikTok
clarissaperezlara,1295000,0.018256479487179487,TikTok
spriteder_spd,27000000,1.1603754625,TikTok
paytonking,51000000,0.2504289928571429,TikTok
lexibrookerivera,211000000,1.3418580285714286,TikTok
snoopdogg,197000000,0.08804062972972973,TikTok
tuckerbudzyn,101000000,1.6382508249999999,TikTok
jaykindafunny8,233000000,0.071968775,TikTok
solsito.pe,802000,0.14882887428571429,TikTok
jake2r,21000000,0.2702501857142857,TikTok
thejoeyswoll,24000000,0.15226430943396227,TikTok
kallmekris,433000000,0.018870472222222223,TikTok
jdpantoja,268000000,0.19656268124999998,TikTok
datvilla94,52000000,0.11617558070175438,TikTok
haileybieber,77000000,0.14266677719298246,TikTok
big.johns,1403000,0.15651672258064517,TikTok
cleanpuppy,17000000,0.20481261874999998,TikTok
arabstay,219000,0.2993850653846154,TikTok
aitch12,18000000,0.08130203018867924,TikTok
doctorgraves,27000000,1.7712005600000003,TikTok
fredziownik_art,118000000,0.12430169047619048,TikTok
vibin.wit.tay,33000000,0.21284848484848484,TikTok
cedriklorenzen,21000000,0.145251975,TikTok
vanessalopesr,213000000,0.10847468474576272,TikTok
rustam_mayer_djavid,43000000,0.05134617435897436,TikTok
soojinicoreana,173000000,0.01560006,TikTok
jinisprotips,7137000,0.12986505135135137,TikTok
esen_alva,31000000,0.1672122212121212,TikTok
drew.nori,47000000,0.04789805802469136,TikTok
wuesilva,118000000,0.013378013333333333,TikTok
thallyssonsb,85000000,0.019916666666666666,TikTok
natemyburgh,3064000,0.21347069411764705,TikTok
soso_aroundtheworld,1098000,0.18400360000000002,TikTok
newboyjosh,3405000,0.1372516,TikTok
initiaraandini,41000000,0.08829735675675676,TikTok
iamkevingates,21000000,0.12140026857142858,TikTok
max7424453118,28000000,0.1663144342857143,TikTok
danya_milokhin,165000000,0.11665086666666666,TikTok
samanthalogan,18000000,1.4066666666666667,TikTok
jakekrantz1,21000000,0.2165000888888889,TikTok
fujiiian,127000000,0.12306457096774194,TikTok
vincentmarcus,25000000,0.024168245794392522,TikTok
hongthanhofficial,13000000,0.08809094415584416,TikTok
kervo.dolo,75000000,0.15730780512820514,TikTok
zachjustice,39000000,1.3306666666666667,TikTok
qamar_altaey,28000000,0.01266695,TikTok
fortnitekanal.exe,14000000,0.24936363636363637,TikTok
m.wardy_14,676000,0.2580528315789474,TikTok
ynchq,37000000,0.16689754102564103,TikTok
nilered,87000000,1.82250135,TikTok
besttoks,22000000,0.02607471896551724,TikTok
miketoks,116000000,0.0967903629032258,TikTok
tiktokmena,57000000,0.004592408101265823,TikTok
eyavanana,108000000,0.1582391304347826,TikTok
john.leitao,27000000,0.0900699488372093,TikTok
brunodiferente2022,4000000,0.021166666666666667,TikTok
sugarcoatedsisters,3203000,0.16696883124999998,TikTok
hesfinatia,83000000,0.10895161395348837,TikTok
vadik_dikiy,9148000,0.15659375,TikTok
championsleague,116000000,0.17594456111111112,TikTok
esnyrrr,44000000,0.1857429857142857,TikTok
savanahmosss,93000000,0.016177868888888888,TikTok
dindahw14,3000000,0.08749367088607594,TikTok
joshiiwuhhh,32000000,0.19458633448275864,TikTok
j3ipy_,78000000,0.17755821627906976,TikTok
morganpresleyxo,53000000,0.13375006458333333,TikTok
skaijackson,197000000,0.016134675,TikTok
